2022-09-16 16:25:56 | INFO     | Writing file: ./download\1330999-Nakanoke_no_Itsutsugo-Gotoubun_no_Katachi_(TV_Size).zip
2022-09-16 16:25:56 | SUCCESS  | File write successful
2022-09-16 16:25:56 | SUCCESS  | Unzip ./download\1330999-Nakanoke_no_Itsutsugo-Gotoubun_no_Katachi_(TV_Size).zip successful
2022-09-16 16:25:56 | SUCCESS  | Delete ./download\1330999-Nakanoke_no_Itsutsugo-Gotoubun_no_Katachi_(TV_Size).zip successful
2022-09-16 16:25:58 | INFO     | Downloading beatmapset: 721804-Omoi-Teo
2022-09-16 16:26:03 | SUCCESS  | 721804-Omoi-Teo - 200 - Download successful
2022-09-16 16:26:03 | INFO     | Writing file: ./download\721804-Omoi-Teo.zip
2022-09-16 16:26:03 | SUCCESS  | File write successful
2022-09-16 16:26:03 | SUCCESS  | Unzip ./download\721804-Omoi-Teo.zip successful
2022-09-16 16:26:03 | SUCCESS  | Delete ./download\721804-Omoi-Teo.zip successful
2022-09-16 16:26:05 | INFO     | Downloading beatmapset: 100049-Himeringo-Yotsuya-san ni Yoroshiku
2022-09-16 16:26:09 | SUCCESS  | 100049-Himeringo-Yotsuya-san ni Yoroshiku - 200 - Download successful
2022-09-16 16:26:09 | INFO     | Writing file: ./download\100049-Himeringo-Yotsuya-san_ni_Yoroshiku.zip
2022-09-16 16:26:09 | SUCCESS  | File write successful
2022-09-16 16:26:10 | ERROR    | --rename--
2022-09-16 16:26:10 | ERROR    | ./download\100049-Himeringo-Yotsuya-san_ni_Yoroshiku/SB/red jitter/red_00000.jpg
2022-09-16 16:26:10 | ERROR    | ==rename==
2022-09-16 16:28:47 | INFO     | ############### DOWNLOADER STARTED ###############
2022-09-16 16:28:48 | SUCCESS  | Login successfully
2022-09-16 16:28:48 | INFO     | Scraping beatmapsets
2022-09-16 16:28:48 | SUCCESS  | Scraped 15 beatmapsets
2022-09-16 16:28:48 | ERROR    | BeatMapSet already downloaded: 19789-Hatsune Miku & Megpoid Gumi-MATRYOSHKA
2022-09-16 16:28:48 | ERROR    | BeatMapSet already downloaded: 33651-Hatsune Miku-Rubik's Cube
2022-09-16 16:28:48 | ERROR    | BeatMapSet already downloaded: 320118-Reol-No title
2022-09-16 16:28:48 | ERROR    | BeatMapSet already downloaded: 429956-Kikuo-Aishite Aishite Aishite
2022-09-16 16:28:48 | ERROR    | BeatMapSet already downloaded: 1330999-Nakanoke no Itsutsugo-Gotoubun no Katachi (TV Size)
2022-09-16 16:28:48 | ERROR    | BeatMapSet already downloaded: 721804-Omoi-Teo
2022-09-16 16:28:48 | INFO     | Downloading beatmapset: 968171-MIMI feat. Hatsune Miku-Mizuoto to Curtain
2022-09-16 16:28:52 | SUCCESS  | 968171-MIMI feat. Hatsune Miku-Mizuoto to Curtain - 200 - Download successful
2022-09-16 16:28:52 | INFO     | Writing file: ./download\968171-MIMI_feat._Hatsune_Miku-Mizuoto_to_Curtain.zip
2022-09-16 16:28:52 | SUCCESS  | File write successful
2022-09-16 16:28:52 | SUCCESS  | Unzip ./download\968171-MIMI_feat._Hatsune_Miku-Mizuoto_to_Curtain.zip successful
2022-09-16 16:28:52 | SUCCESS  | Delete ./download\968171-MIMI_feat._Hatsune_Miku-Mizuoto_to_Curtain.zip successful
2022-09-16 16:28:54 | INFO     | Downloading beatmapset: 952409-MIMI feat. Hatsune Miku-Ai no Sukima
2022-09-16 16:28:56 | SUCCESS  | 952409-MIMI feat. Hatsune Miku-Ai no Sukima - 200 - Download successful
2022-09-16 16:28:56 | INFO     | Writing file: ./download\952409-MIMI_feat._Hatsune_Miku-Ai_no_Sukima.zip
2022-09-16 16:28:56 | SUCCESS  | File write successful
2022-09-16 16:28:56 | SUCCESS  | Unzip ./download\952409-MIMI_feat._Hatsune_Miku-Ai_no_Sukima.zip successful
2022-09-16 16:28:56 | SUCCESS  | Delete ./download\952409-MIMI_feat._Hatsune_Miku-Ai_no_Sukima.zip successful
2022-09-16 16:28:58 | INFO     | Downloading beatmapset: 478405-Omoi-Snow Drive(01.23)
2022-09-16 16:29:04 | SUCCESS  | 478405-Omoi-Snow Drive(01.23) - 200 - Download successful
2022-09-16 16:29:04 | INFO     | Writing file: ./download\478405-Omoi-Snow_Drive(01.23).zip
2022-09-16 16:29:04 | SUCCESS  | File write successful
2022-09-16 16:29:04 | SUCCESS  | Unzip ./download\478405-Omoi-Snow_Drive(01.23).zip successful
